maturity,strike,price
0.1717948717948718,78,22.66907123502196
0.1717948717948718,80,20.6899375009489
0.1717948717948718,82,18.716423830351886
0.1717948717948718,84,16.754675024968392
0.1717948717948718,86,14.815184595717994
0.1717948717948718,88,12.914001417333893
0.1717948717948718,90,11.0731503599023
0.1717948717948718,92,9.319736327771963
0.1717948717948718,94,7.683525378641633
0.1717948717948718,96,6.193307592019806
0.1717948717948718,98,4.872827689669684
0.1717948717948718,100,3.7372934154955004
0.1717948717948718,102,2.7913291871640524
0.1717948717948718,104,2.028800219433613
0.1717948717948718,106,1.4343860028725963
0.1717948717948718,108,0.9863461840323566
0.1717948717948718,110,0.6597287859683156
0.1717948717948718,112,0.4293311128070858
0.1717948717948718,114,0.27195363652276683
0.1717948717948718,116,0.16776846157114012
0.1717948717948718,118,0.10085943027294819
0.1717948717948718,120,0.059131818795274294
0.1717948717948718,122,0.03383401937584507
0.1717948717948718,124,0.018908487399578844
0.1717948717948718,126,0.010329572026711475
0.1717948717948718,128,0.005520588203789617
0.1717948717948718,130,0.002888823070333668
0.19615384615384618,70,30.683211151956485
0.19615384615384618,72,28.702819428847462
0.19615384615384618,74,26.722647484392326
0.19615384615384618,76,24.743117036511165
0.19615384615384618,78,22.765251709976482
0.19615384615384618,80,20.79126119748821
0.19615384615384618,82,18.82541436626225
0.19615384615384618,84,16.875130739419347
0.19615384615384618,86,14.952060853964369
0.19615384615384618,88,13.072780898756292
0.19615384615384618,90,11.258685857238305
0.19615384615384618,92,9.534793574509422
0.19615384615384618,94,7.927460077442134
0.19615384615384618,96,6.46135742046863
0.19615384615384618,98,5.156337017029635
0.19615384615384618,100,4.02487793254366
0.19615384615384618,102,3.0706697439964117
0.19615384615384618,104,2.2885677462914984
0.19615384615384618,106,1.6658065679192475
0.19615384615384618,108,1.184086376423437
0.19615384615384618,110,0.8220233792477138
0.19615384615384618,112,0.5574870490711774
0.19615384615384618,114,0.36948377619579453
0.19615384615384618,116,0.23942405822762947
0.19615384615384618,118,0.1517700958429815
0.19615384615384618,120,0.09416924508426527
0.19615384615384618,122,0.0572284964840124
0.19615384615384618,124,0.03408659650445656
0.19615384615384618,126,0.019912134531209547
0.19615384615384618,128,0.011415975965527736
0.19615384615384618,130,0.006427881094390242
0.2205128205128205,70,30.76763668475411
0.2205128205128205,72,28.7897769409348
0.2205128205128205,74,26.812350295845746
0.2205128205128205,76,24.836048207451796
0.2205128205128205,78,22.862375834847626
0.2205128205128205,80,20.894281893493925
0.2205128205128205,82,18.936993959334814
0.2205128205128205,84,16.998937016187554
0.2205128205128205,86,15.092498368583108
0.2205128205128205,88,13.23433203211765
0.2205128205128205,90,11.44492435496737
0.2205128205128205,92,9.74728956036472
0.2205128205128205,94,8.16489472538538
0.2205128205128205,96,6.719149067970562
0.2205128205128205,98,5.4269431458913004
0.2205128205128205,100,4.298732295420685
0.2205128205128205,102,3.337524601837984
0.2205128205128205,104,2.5389091401052966
0.2205128205128205,106,1.892023463605863
0.2205128205128205,108,1.3811809686602246
0.2205128205128205,110,0.9877976615202471
0.2205128205128205,112,0.6922747410475498
0.2205128205128205,114,0.4755803015708846
0.2205128205128205,116,0.32039051896216186
0.2205128205128205,118,0.21176188553478958
0.2205128205128205,120,0.13738842742270885
0.2205128205128205,122,0.08754333822420701
0.2205128205128205,124,0.054816706494747125
0.2205128205128205,126,0.033749867378764176
0.2205128205128205,128,0.020443531807011084
0.2205128205128205,130,0.012190469637579526
0.2448717948717949,70,30.852015843938588
0.2448717948717949,72,28.876774668290267
0.2448717948717949,74,26.902276245688185
0.2448717948717949,76,24.929533244053047
0.2448717948717949,78,22.960564858611974
0.2448717948717949,80,20.99902947472637
0.2448717948717949,82,19.050979270899177
0.2448717948717949,84,17.125592880384076
0.2448717948717949,86,15.235669798887415
0.2448717948717949,88,13.397651244241459
0.2448717948717949,90,11.630993741057196
0.2448717948717949,92,9.956860054464372
0.2448717948717949,94,8.396268732524604
0.2448717948717949,96,6.967999342861432
0.2448717948717949,98,5.6866310397620055
0.2448717948717949,100,4.561070538797644
0.2448717948717949,102,3.5938121597665784
0.2448717948717949,104,2.781007449751378
0.2448717948717949,106,2.113256678294004
